"","Land_Square_foot","Total_living_area","Special_features","Rail_distance","Ocean_distance","Water_distance","Centralbusiness_distance","Sub_center_distance","Highway_distance","Age","Avno60plus","Structure_Quality","Month_Sold","Is_new","Coastal_distance","Price"
"13",9.04061909715797,7.31986492980897,7.13009851012558,6.48188336109631,9.60304440278173,5.90672331865289,10.6746507730807,10.5764626375549,9.54165648144802,4.04305126783455,0,2.07944154167984,1.09861228866811,0,9.62749027947429,12.089544447236
"14",9.04061909715797,7.19443685110033,0,6.55961523749324,9.59906615608005,5.86986172534873,10.6750345535075,10.5760697152541,9.54654114318257,4.20469261939097,0,2.07944154167984,1.09861228866811,0,9.62272812982304,12.4292201968364
"15",9.04499391938819,7.46336304552002,9.19390606551276,7.79712692150503,9.41178622147426,0,10.6930511190106,10.5643310420919,9.71081258366268,3.85014760171006,0,2.30258509299405,1.79175946922805,0,9.41178622147426,13.7250397494903
"16",9.03312575255037,7.05531284333975,7.89282552625112,5.10594547390058,9.62803044970692,6.2889731803775,10.6798010188548,10.5868444644323,9.5146435454442,4.18965474202643,0,2.484906649788,1.09861228866811,0,9.6628226448474,11.9766657704908
"17",9.03312575255037,6.97073007814353,8.81447900001071,5.34901048086356,9.62378026346827,6.16162917363131,10.6801092377202,10.5864025625298,9.51900819508701,3.89182029811063,0,1.94591014905531,1.09861228866811,0,9.65459661380211,12.2010651288196
"18",9.14590851181679,7.85360481309784,10.5447096602312,7.52218387483068,9.46280968867222,3.76120011569356,10.6921289868668,10.5711989694373,9.66696109832831,4.14313472639153,0,2.39789527279837,1.6094379124341,0,9.46606727318641,13.2878795107957
"19",9.27105910701089,7.33302301438648,8.19090888118251,7.49936794871779,9.4604451800726,3.78418963391826,10.6938249626806,10.5728490840899,9.66842323032622,4.12713438504509,0,1.09861228866811,1.6094379124341,0,9.46378807875516,13.0170050839663
"20",9.29431380575236,8.42354163533478,10.466668406636,8.0878861088225,9.27295829995489,0,10.7121797106121,10.5672780104351,9.79861580629995,2.19722457733622,0,1.38629436111989,1.79175946922805,0.693147180559945,9.27295829995489,14.44144952359
"21",9.29431380575236,8.05134093329298,9.67865507578996,8.0713434931126,9.27289254663315,0,10.7137464323455,10.5691658953564,9.79857693565867,3.46573590279973,0,1.79175946922805,1.79175946922805,0,9.27289254663315,13.8806435898453
"22",9.05380351415596,7.72621265050753,10.4617595808881,7.8859310145283,9.33269958759745,0,10.7125404521403,10.575426418284,9.76551775331267,3.76120011569356,0,2.56494935746154,1.79175946922805,0,9.33269958759745,13.8699996902176
"23",9.83873567530643,8.29229810706322,10.0074871425546,8.43871259634259,9.05075830215172,4.4042772436087,10.7341136365374,10.5680526287298,9.90881334529148,4.0943445622221,0,2.30258509299405,1.79175946922805,0,9.06019167352822,13.7101511534169
"24",9.41865450904439,7.56060116276856,10.4440952545866,7.78159769459145,9.33520052785777,0,10.7184120033883,10.5820285807067,9.76156101912322,3.09104245335832,0,1.79175946922805,1.79175946922805,0.693147180559945,9.33520052785777,13.8304001556792
"25",9.14590851181679,7.98344006300654,10.340548222234,8.20617425360002,9.17636985240503,0.182321556793955,10.7303720420184,10.5763503897934,9.85590840479021,4.07753744390572,0,2.19722457733622,1.79175946922805,0,9.17639054327311,14.0265823377605
"26",9.43356392009056,8.3959291039232,10.6221318999946,8.47984432526375,9.01528609707721,0,10.7407307480561,10.5719295579268,9.92607551287452,2.83321334405622,0,1.94591014905531,1.79175946922805,0.693147180559945,9.01528609707721,14.27767163967
"27",9.14590851181679,8.10591119798651,10.0553069455963,8.35674270944045,9.08859072972731,0,10.7377197129146,10.5757940672242,9.89531928286828,4.02535169073515,0,0.693147180559945,1.79175946922805,0,9.08859072972731,14.0505834706573
"28",9.14590851181679,8.30127348519135,11.0421855647435,8.16749386121393,9.17715580458514,1.75785791755237,10.7349107894805,10.5819423263527,9.85584547905829,1.09861228866811,0,0.693147180559945,1.79175946922805,0.693147180559945,9.17765187735265,14.7115989906841
"29",9.14590851181679,8.03398273468322,10.5911949643457,8.18465321332263,9.16951837745593,1.88706964903238,10.7354701594313,10.5817012820971,9.85982298004986,4.06044301054642,0,1.94591014905531,1.79175946922805,0,9.17010154071651,13.7953088710544
"30",9.14590851181679,7.88269220628903,8.50653661122771,7.95014988765202,9.24703867575886,0,10.7343053597594,10.5900581547344,9.81637617054617,4.11087386417331,0,2.19722457733622,1.79175946922805,0,9.24703867575886,13.9377290756439
"31",9.14590851181679,7.85049318087114,10.5532051751687,8.15481630798784,9.17073638538302,0,10.7389087349973,10.5859478310409,9.85962970447224,4.07753744390572,0,1.09861228866811,1.79175946922805,0,9.17073638538302,14.1081809181955
"32",9.63200685942236,8.10651451625519,10.1696139620222,8.53076073463778,8.94499366444353,0,10.754695615251,10.5824622766014,9.95410461833266,3.63758615972639,0,2.19722457733622,1.79175946922805,0,8.94499366444353,13.9978329480912
"33",9.14590851181679,7.76599307940768,10.1565005374526,8.2878806509565,9.08899725675001,0,10.748254355355,10.5888998962227,9.89528903635923,3.76120011569356,0,0.693147180559945,1.79175946922805,0,9.08899725675001,14.2537661340565
"34",9.18512512283512,7.82204400818562,10.7914611110285,8.48580571817461,8.96579441440154,1.80828877117927,10.7569769202082,10.5875435330843,9.94555037690851,2.83321334405622,0,0.693147180559945,1.79175946922805,0.693147180559945,8.96644549349234,13.8353141656521
"35",9.14590851181679,7.8407064517494,10.033286990071,7.42297125104942,9.35890691808094,1.52605630349505,10.733782391642,10.6040372666128,9.74856324019906,3.97029191355212,0,2.56494935746154,1.79175946922805,0,9.35921716930073,13.7901937756205
"36",9.14590851181679,7.77821147451249,10.0938599475198,7.90311593783977,9.23521833324209,0,10.7425969790178,10.5984081596452,9.82448763430198,3.29583686600433,0,2.39789527279837,1.79175946922805,0.693147180559945,9.23521833324209,13.7642183162077
"37",9.48622816454525,8.40760151478614,10.3541490734306,8.3062746097246,9.05914531997456,0,10.7559818878301,10.5948005520139,9.90679707003661,3.2188758248682,0,1.79175946922805,1.79175946922805,0.693147180559945,9.05914531997456,14.3313243202561
"38",7.54433210805369,6.76041469108343,0,8.05369634705663,9.14814576838307,6.21939661515399,10.7633010502795,10.6130615707816,9.87165627016642,3.09104245335832,0,2.39789527279837,0.693147180559945,0.693147180559945,9.20012840689977,11.6952553550628
"39",7.88419993367604,6.82110747225646,7.20266119652324,6.8756452250639,9.36813867683744,6.69022096643244,10.7554530738537,10.6303571854011,9.74450354430638,4.20469261939097,0,2.30258509299405,0.693147180559945,0,9.43450739936003,11.1982284186668
"40",8.00636756765025,6.75925527066369,7.69984240739699,7.46278915741245,9.28704212023956,6.72946558330155,10.7605101171932,10.6262178068877,9.79518939289096,4.14313472639153,0,1.09861228866811,1.09861228866811,0,9.36159256954497,11.3679112535468
"41",8.00670084544037,6.78558764500793,0,7.48127397208655,9.27513511028733,6.89477135142384,10.7644029857575,10.6292398614447,9.80276625902673,4.07753744390572,0,0.693147180559945,1.09861228866811,0,9.36353345059258,11.505910920476
"42",9.12052506765382,7.3031700512368,8.8495139654864,9.00506129644554,7.79065467382657,2.10413415427021,10.9719120745394,10.8028823485904,9.79211455362722,3.85014760171006,0,1.38629436111989,1.79175946922805,0,7.79362803963476,14.2880116908498
"43",9.14323856843545,8.0381891799732,10.1472177374587,8.22196270120713,8.82123078022758,3.62966009445396,10.9630540460852,10.8244732458105,9.57006864974326,2.83321334405622,0,2.39789527279837,1.79175946922805,0.693147180559945,8.82663186326966,14.0184522182872
"44",9.08262063037381,8.46168048148598,10.3628725026337,8.36401870162707,8.72111314776269,2.43361335540045,10.9706693718194,10.8290412503694,9.58463124039273,2.83321334405622,0,2.07944154167984,1.79175946922805,0.693147180559945,8.72280800817948,14.4198270712655
"45",9.12706745278236,8.36404201192206,9.97618023792957,8.13873995555487,8.85574897024083,3.57794789340665,10.9673945183151,10.8315111839593,9.54087357885067,3.61091791264422,0,0.693147180559945,1.6094379124341,0,8.86069778580158,14.4573649704523
"46",9.08262063037381,7.83241092718792,9.95051425796388,8.43769533528414,8.65622443211133,0,10.9782493322784,10.8350254533047,9.58757745862779,3.46573590279973,0,2.484906649788,1.6094379124341,0,8.65622443211133,13.9108216468591
"47",9.12706745278236,8.00369733909437,10.2600424892743,8.31844952692556,8.71438694020788,2.4423470353692,10.9952816500762,10.8572397587022,9.51681721106199,3.58351893845611,0,1.79175946922805,1.6094379124341,0,8.71610962178203,14.1339650163553
"48",9.12706745278236,7.89245204352035,10.1905819523422,8.37348447074806,8.6741969402259,2.54944517092557,10.996656720933,10.8571915959661,9.52894681870582,3.76120011569356,0,2.56494935746154,1.6094379124341,0,8.67621200264036,14.169683073439
"49",9.08262063037381,8.03365842788615,9.98271454298743,8.32217537716105,8.69666067922729,2.8094026953625,11.0020215048027,10.8644686272142,9.50335321061277,3.8286413964891,0,0.693147180559945,1.6094379124341,0,8.69926471695498,14.054528245836
"50",9.14323856843545,8.00336305862995,10.7502567017516,8.26690966014979,8.72711370240097,2.484906649788,11.003560440676,10.8675965478658,9.48533226361145,3.3322045101752,0,2.484906649788,1.6094379124341,0.693147180559945,8.7288955410815,14.0386549092782
"51",9.08262063037381,8.0245348716057,10.1783882906232,8.19309606626241,8.76519324432931,2.41591377830105,11.0056684660813,10.8716911868011,9.46176812716869,3.40119738166216,0,2.39789527279837,1.6094379124341,0.693147180559945,8.76678391274529,14.0778755916622
"52",9.08262063037381,7.98378106897745,10.43505653744,8.19154615036718,8.74078464240841,2.50143595173921,11.0185061847767,10.8855922418331,9.43304382646199,3.43398720448515,0,2.56494935746154,1.6094379124341,0.693147180559945,8.74257423767064,13.9978329480912
"53",9.38235903577424,8.17131687471973,10.2244472320506,8.97335141383992,7.10996115908147,3.26575941076705,11.0545847586603,10.9524543113138,9.62413072883034,3.36729582998647,0,2.07944154167984,1.6094379124341,0.693147180559945,7.13033867343778,14.557448378884
"54",9.51569044208137,7.65539064482615,7.93808872689695,8.92304489145478,7.32059314141971,5.38998455507386,11.0494937930274,10.9579476549681,9.59222291782674,3.87120101090789,0,2.07944154167984,1.09861228866811,0,7.45547198133188,13.7101511534169
"55",8.92279162396964,8.31849832050434,0,8.97356685324208,7.15913637170759,5.96074757444592,11.0482691135177,10.9599818683779,9.61445790584724,4.12713438504509,0,1.09861228866811,1.6094379124341,0,7.42219436631796,13.4800392202766
"56",8.39004140575575,8.03592636989179,10.4993801641918,9.03170401647897,6.70208320857993,6.50668051917527,11.0373109239586,10.9741032347658,9.62930725287099,0.693147180559945,0,1.09861228866811,1.79175946922805,0.693147180559945,7.30162002902398,14.2855148122098
"57",8.39004140575575,8.03592636989179,10.4784141017086,9.03300635669327,6.69752795293447,6.50578406012823,11.0353669694537,10.9761989572813,9.62741779541251,0.693147180559945,0,1.94591014905531,1.79175946922805,0.693147180559945,7.29871570088742,14.2537661340565
"58",8.39004140575575,8.03592636989179,10.4784141017086,9.03344805017711,6.69641677311769,6.50473717451702,11.0347186816686,10.976894847369,9.62679817178107,0.693147180559945,0,1.79175946922805,1.79175946922805,0.693147180559945,7.29763286374859,14.3162864519372
"59",8.89439598980643,8.27205962221041,10.5266681734429,8.99521459225556,7.11126738834712,5.7984864101255,11.0033840162983,11.0033840162983,9.57181876087924,2.99573227355399,0,2.39789527279837,1.79175946922805,0.693147180559945,7.34890922949881,13.9978329480912
"60",8.68355472863146,8.21039625510477,7.16472037877186,8.93268783516158,7.41589730511893,5.02912987673242,11.0024964292195,11.0024964292195,9.53821864317888,2.39789527279837,0,2.484906649788,1.79175946922805,0.693147180559945,7.50328963067508,14.141211419625
"61",8.62425226370964,7.99934295271328,10.3455417088749,8.96805222681429,7.22896883464271,5.55295958492162,11.0019281598012,11.0019281598012,9.55629606952195,2.30258509299405,0,2.56494935746154,1.79175946922805,0.693147180559945,7.39988726030087,13.9978329480912
"62",8.61268517287546,7.87359778968554,10.4970629856979,9.05453999881951,6.63752012013408,5.98921201205469,11.0018481428642,11.0018481428642,9.60263242850741,2.39789527279837,0,2.07944154167984,1.79175946922805,0.693147180559945,7.05729534625171,13.9108216468591
"63",9.48235027503367,8.155649270366,10.6563412865579,9.03442624369883,6.76446210915566,2.98568193770049,10.9860280456921,10.9860280456921,9.57984664123008,3.43398720448515,0,1.79175946922805,1.6094379124341,0.693147180559945,6.785926570617,14.771022387607
"64",9.00515952103614,7.89170465933011,10.5952337521804,8.65838020485164,8.18445796347193,5.82037962224002,10.9766931403802,10.9766931403802,9.37761597056487,3.13549421592915,0,2.39789527279837,1.79175946922805,0.693147180559945,8.27407649826907,14.3162864519372
"65",8.74623928838306,8.01168672912785,10.4386349884472,8.66982843783983,8.15602244218725,5.72456501383873,10.9753553750013,10.9753553750013,9.38149986406395,2.94443897916644,0,2.56494935746154,1.79175946922805,0.693147180559945,8.24001575160954,14.0386549092782
"66",8.5173931714189,8.19201691453688,10.3938757475621,8.69557365897693,8.12168831510233,6.30280210915811,10.9695938669813,10.9695938669813,9.38930630495678,2.94443897916644,0,2.484906649788,1.79175946922805,0.693147180559945,8.27175290510342,14.1266657192017
"67",9.67809146616862,7.90396563403217,5.2257466737132,9.0239264528787,6.99933122246935,0,10.9441882025852,10.9441882025852,9.55551038730059,4.35670882668959,0,1.79175946922805,1.6094379124341,0,6.99933122246935,14.771022387607
"68",8.45382731579442,8.08240225392624,0,7.9903736778959,8.79204834961313,7.39903104350341,10.9269739152138,10.9269739152138,9.07642033240965,2.89037175789616,0,0.693147180559945,1.79175946922805,0.693147180559945,9.01372920325182,13.9893806683496
"69",8.27205962221041,8.0532511535491,0,7.97525522595762,8.79960138136531,7.42863023860113,10.9263862217141,10.9263862217141,9.07090587598461,2.89037175789616,0,0.693147180559945,1.79175946922805,0.693147180559945,9.02570814764499,13.9108216468591
"70",8.85452220375743,7.96171881598136,10.0476311856162,8.85905090031379,7.83137905822308,4.80647704269313,10.9283869192131,10.9283869192131,9.4593777653352,3.2188758248682,0,2.56494935746154,1.79175946922805,0.693147180559945,7.87842055331962,13.873780409484
"71",8.8538082749772,7.93844555116479,0,8.86471840393653,7.81266145198965,4.9111832151246,10.9279508425679,10.9279508425679,9.46245225997932,3.25809653802148,0,1.94591014905531,1.79175946922805,0.693147180559945,7.86576360420816,13.7375500975751
"72",8.29479935899257,7.84541603659248,0,8.76606686570123,8.05975034421536,5.78012604124353,10.9247759342403,10.9247759342403,9.40927319457533,3.25809653802148,0,2.39789527279837,1.79175946922805,0.693147180559945,8.15688307681493,13.6646888310197
"73",8.64892296209413,7.93844555116479,9.86531828641862,8.84878209538219,7.86057078553866,5.36830973836807,10.9250045910625,10.9250045910625,9.45358454539739,3.17805383034795,0,2.484906649788,1.79175946922805,0.693147180559945,7.93969343438225,13.7101511534169
"74",8.02747653086048,7.8188324438034,0,8.09961501542427,8.74747917472671,7.26017116600049,10.9206891148864,10.9206891148864,9.11392858562611,2.83321334405622,0,2.30258509299405,1.79175946922805,0.693147180559945,8.95109025351864,13.5238218028021
"75",8.31188955823036,8.02027047281924,0,8.85146300448225,7.86488080529463,4.8736694390231,10.9237562447788,10.9237562447788,9.4550418718535,3.17805383034795,0,2.484906649788,1.79175946922805,0.693147180559945,7.91352101728389,13.6819803081962
"76",8.29479935899257,7.96171881598136,0,8.76611364531468,8.05930783836074,5.47980524259341,10.9232676505592,10.9232676505592,9.40927319457533,3.25809653802148,0,2.56494935746154,1.79175946922805,0.693147180559945,8.13208937804994,13.5923682566493
"77",8.29479935899257,7.93844555116479,0,8.86460536807578,7.82404601085629,2.51769647261099,10.9222446159548,10.9222446159548,9.46225017853981,3.2188758248682,0,1.94591014905531,1.79175946922805,0.693147180559945,7.82859564555486,13.7536362180754
"78",8.11252776347864,7.76895604453833,0,8.04047909727901,8.77621340924866,7.48565994402981,10.9062201659348,10.9062201659348,9.09471625417864,2.77258872223978,0,2.30258509299405,1.79175946922805,0.693147180559945,9.01913143919232,13.5278298188449
"79",8.39840965542627,8.01102337918644,0,8.22988438262624,8.68267373101417,7.04009846596985,10.9008918031763,10.9008918031763,9.16617947619041,2.77258872223978,0,1.38629436111989,1.79175946922805,0.693147180559945,8.85940606188052,13.887832149776
"80",8.414717399827,7.87625888230323,0,8.24051699814099,8.67619494288857,7.01301578963963,10.9008604516585,10.9008604516585,9.17040340237248,2.77258872223978,0,1.09861228866811,1.79175946922805,0.693147180559945,8.84961437645423,13.7068122558675
"81",8.40447232135212,7.85825418218603,0,8.12355783506165,8.73708345652896,7.21303165983487,10.8993913613442,10.8993913613442,9.12658912951369,2.77258872223978,0,1.6094379124341,1.79175946922805,0.693147180559945,8.93402017493377,13.9108216468591
"82",8.01862546504575,7.76895604453833,0,8.04469044196941,8.78844095740459,7.3525052007532,10.8962503171124,10.8962503171124,9.09909591315938,2.70805020110221,0,1.94591014905531,1.79175946922805,0.693147180559945,9.00172822650788,13.6435364808722
"83",9.28702359674714,8.47574600150206,10.3715518024008,9.12067821203645,6.07924646049152,5.74875584029893,10.8921212713221,10.8921212713221,9.61548542887342,2.63905732961526,0,1.6094379124341,1.79175946922805,0.693147180559945,6.61940631754265,14.6909797119848
"84",9.23024103368252,7.1276936993474,7.01481435127554,7.14076995009161,9.81027517081395,8.33059851784911,10.6084743672003,10.5507190586198,9.26873191408974,3.09104245335832,0,1.09861228866811,1.09861228866811,0.693147180559945,10.0153821743512,12.779875885355
"85",8.92811007820265,6.97541392745595,6.81673588059497,6.91978265919486,9.78654916006824,8.23586422849212,10.6177012672078,10.5545045916579,9.3033570145427,4.24849524204936,0,1.79175946922805,1.6094379124341,0,9.97885936855977,12.5602479680166
"86",9.28479828289419,7.00488198971286,7.01301578963963,7.49814965196725,9.83368185079215,8.27453547119772,10.6147079246034,10.5628400722591,9.22608576018992,3.29583686600433,0,0.693147180559945,1.09861228866811,0.693147180559945,10.024518640887,12.4391704880857
"87",9.27565983809682,7.54433210805369,8.55948610360649,7.53005071857013,9.83295242094866,8.28906222359098,10.6180585945013,10.5662451108191,9.2262432482556,4.24849524204936,0,1.79175946922805,1.09861228866811,0,10.0264571148798,12.3238601256211
"88",8.89027283938025,6.77878489768518,5.06890420222023,6.43823153457325,9.74716117425923,8.00252686826431,10.631555348683,10.5599500016213,9.36108525866861,4.21950770517611,0,1.94591014905531,0.693147180559945,0,9.90813175152978,11.5898957653227
"89",9.14558849474649,7.43838353004431,8.61740045183326,8.30506376136513,9.92143060876401,7.99537402617538,10.6438283854232,10.6140153119525,9.03390147834038,4.27666611901606,0,2.56494935746154,1.09861228866811,0,10.057422494808,11.9511868474935
"90",8.88613261817495,7.13089883029635,7.10249935577465,7.89121855989451,9.84185679973963,8.3428159944642,10.6501541727825,10.6011470373217,9.20126935441374,4.07753744390572,0,2.56494935746154,1.09861228866811,0,10.0434016572471,11.6784483779882
"91",9.11613957657736,7.21081845347222,7.79523492900217,8.14470821060266,9.88301950389626,8.22627923538372,10.6504479747478,10.6111020746017,9.12127962373181,4.21950770517611,0,2.39789527279837,1.09861228866811,0,10.0575682299133,12.1807599657379
"92",9.15387583499506,7.08506429395255,8.24538446812075,8.23948785210935,9.89878149640436,8.16254476413342,10.6526960175318,10.6171160515979,9.0851058931445,4.21950770517611,0,1.94591014905531,1.09861228866811,0,10.0610125330023,12.254867571593
"93",9.25922576970599,6.81892406527552,0,8.02835734387517,9.85784667415633,8.34917682572734,10.6552219867691,10.6099062752893,9.1718074222594,4.40671924726425,0,1.94591014905531,0.693147180559945,0,10.0576410895022,11.9829353441964
"94",9.01493357563357,7.539027055824,7.98820359702258,7.30094535621469,9.76281069175073,7.92088229829303,10.660909156863,10.5943195551386,9.33668223173522,4.20469261939097,0,2.19722457733622,1.6094379124341,0,9.90989696827687,11.9511868474935
"95",8.99850761180784,7.79646924308606,10.0735678229077,7.32843735289516,9.76270709164704,7.91633344494627,10.6631525441464,10.5966197329836,9.33682323195576,3.85014760171006,0,1.6094379124341,1.6094379124341,0,9.90918628387779,12.5741854272962
"96",8.50734485536142,7.06304816338817,5.68357976733868,7.70679283479951,9.800341250364,8.13023575486381,10.6655075973824,10.6072927342836,9.27452570575044,4.26267987704132,0,1.09861228866811,1.6094379124341,0,9.97275705242458,12.1007176854125
"97",8.8321499060029,7.18614430452233,8.50126704086598,7.0981276739658,9.73845959570717,7.74668969160806,10.6683924455519,10.5967372278433,9.37549033726181,0,0,1.38629436111989,1.09861228866811,0.693147180559945,9.86632032952802,12.3883983689821
"98",9.0896405867384,7.49831587076698,8.08948247436075,8.07831606696283,9.85842742312953,8.38263269802054,10.6630472784029,10.617760014711,9.17167230608527,4.24849524204936,0,1.38629436111989,1.6094379124341,0,10.0642577038122,12.4292201968364
"99",9.28042597954287,7.53796265976821,7.45703208912238,7.23849684089437,9.73678931364325,7.73399000368044,10.6792441439669,10.6078219224866,9.37554967916017,3.09104245335832,0,1.6094379124341,1.09861228866811,0.693147180559945,9.86333200255903,12.4684407561441
"100",9.28042597954287,7.53796265976821,7.45703208912238,7.23849684089437,9.73678931364325,7.73399000368044,10.6792441439669,10.6078219224866,9.37554967916017,3.09104245335832,0,2.19722457733622,1.09861228866811,0.693147180559945,9.86333200255903,12.5602479680166
"101",8.8394216076206,7.18387071506245,6.81014245011514,8.51012829369412,9.94236205191818,8.03686444109225,10.6707607408014,10.6448294819457,8.98200838397285,3.29583686600433,0,1.6094379124341,1.09861228866811,0.693147180559945,10.080993365561,12.0951466713995
"102",9.11482017011877,7.24779258176785,6.89871453432999,6.7660765006502,9.7009061439348,7.4312996751559,10.6820552620243,10.603456412443,9.42591132339318,4.21950770517611,0,1.6094379124341,1.09861228866811,0,9.79920423427059,12.072546967175
"103",9.16178018136081,7.11395610956603,10.1683103308418,8.05150025775759,9.84017494632436,8.32545140324156,10.6765451243239,10.6270620900736,9.20581012588965,3.09104245335832,0,1.38629436111989,1.09861228866811,0.693147180559945,10.0388747221409,12.6280703342727
"104",9.6807814055467,7.44541755670169,0,7.67103468172246,9.78011580407645,8.01747234738235,10.6802127227512,10.6179582620583,9.30665005211359,4.26267987704132,0,2.39789527279837,1.09861228866811,0,9.93842989573369,12.2830383162852
"105",9.10063710688422,7.38894609761844,4.26267987704132,6.87202446902634,9.7009061439348,7.43070708254597,10.6863497436392,10.6079924889035,9.42573396983033,4.21950770517611,0,1.38629436111989,1.6094379124341,0,9.79914873698717,12.2060776455177
"106",9.25922576970599,7.40184157874383,0,7.30370862671771,9.73275261091406,7.70269160544412,10.6870671267297,10.6150736859127,9.38192954219109,3.09104245335832,0,2.484906649788,1.6094379124341,0.693147180559945,9.8560919155615,12.5827987152985
"107",9.25922576970599,7.20340552108309,7.03966034986208,7.25537938740045,9.7279548989013,7.6655659728678,10.6873753976406,10.6144648279934,9.38809317455546,3.09104245335832,0,2.30258509299405,1.09861228866811,0.693147180559945,9.84759422049559,12.5425484535736
"108",8.96200720958831,7.34407285057307,7.92371033396924,7.66537847872645,9.77009329336553,7.95899639623423,10.6888195795847,10.6243787828739,9.32781224811635,3.09104245335832,0,2.07944154167984,1.6094379124341,0.693147180559945,9.92145516388658,12.5024703760492
"109",9.23756635822977,7.33236920592906,7.98752447984877,7.36821349538434,9.73299574749575,7.70841066725737,10.6914038574654,10.6195990237298,9.38192954219109,4.0943445622221,0,2.19722457733622,1.6094379124341,0,9.85697229879466,12.4931332749262
"110",8.94259163723185,7.28619171470238,7.55013534248843,8.10185954910947,9.8371180227916,8.31441583405488,10.6887876612955,10.6385153670598,9.21096017985559,3.09104245335832,0,1.79175946922805,1.09861228866811,0.693147180559945,10.0343842273379,12.4684407561441
"111",8.96200720958831,7.1929342212158,8.27792025817214,7.81027157743445,9.78745922647601,8.06359820110452,10.6908625091309,10.6299800467667,9.30103993922283,4.24849524204936,0,2.07944154167984,1.09861228866811,0,9.95154887973984,12.1007176854125
"112",9.01444713515213,7.66949525100769,7.27239839257005,7.20867435446591,9.71050941555364,7.53604388719359,10.6961972226389,10.620043595202,9.41482288413444,4.18965474202643,0,2.07944154167984,1.6094379124341,0,9.81811483221501,12.6115410869661
"113",8.8321499060029,7.24136628332232,7.30921236569276,8.39122172185429,9.88898793937233,8.33194736310504,10.6963262100764,10.657205235801,9.10984577628233,4.21950770517611,0,1.6094379124341,1.09861228866811,0,10.0801933705444,12.0287446003787
"114",9.14430740137174,6.96224346426621,8.02059914989697,6.57130304216093,9.62903096979749,6.8944673846552,10.7110365031559,10.6210712153269,9.50822769328183,3.29583686600433,0,2.56494935746154,1.09861228866811,0.693147180559945,9.69187105868515,12.345838935722
"115",9.11734750512702,6.80572255341699,6.78105762593618,7.87720755897052,9.78047210163958,8.06240127517102,10.7029298119137,10.6409960567948,9.31110835809547,4.21950770517611,0,1.38629436111989,0.693147180559945,0,9.94544010773175,11.7752974217158
